SeriesName,ProductName,Inductance,Tolerance,DcrTypical,DcrMax,DcrTolerance,SrfTypical,Isat10,Isat20,Isat30,Irms20Cat25C,Irms40Cat25C,Isat30At100C,Isat30At125C,Length,Width,Height
PFL2510,PFL2510-221,0,20.0,0.037,0.047,,815.0,2.3849,3.0997,3.3,,2.5,,,2.79,2.286,1.02
PFL2510,PFL2510-222,0,20.0,0.195,0.24,,310.0,0.7902,1.1,1.2654,,1.1,,,2.79,2.286,1.02
PFL2510,PFL2510-332,0,20.0,0.49,0.59,,245.0,0.6745,0.8587,0.9,,0.71,,,2.79,2.286,1.02
PFL2510,PFL2510-472,0,20.0,0.76,0.9,,175.0,0.52,0.6741,0.72,,0.58,,,2.79,2.286,1.02
PFL2510,PFL2510-681,0,20.0,0.06,0.07,,500.0,1.464,1.8943,2.057,,1.8,,,2.79,2.286,1.02
PFL2512,PFL2512-102,0,20.0,0.08,0.092,,375.0,1.2848,2.0,2.2774,,1.7,,,2.79,2.286,1.22
PFL2512,PFL2512-152,0,20.0,0.16,0.185,,300.0,1.2,1.5918,1.7,,1.2,,,2.79,2.286,1.22
PFL2512,PFL2512-222,0,20.0,0.24,0.27,,225.0,0.8,1.3,1.4,,1.0,,,2.79,2.286,1.22
PFL2512,PFL2512-332,0,20.0,0.48,0.54,,200.0,0.6,0.9731,1.1,,0.78,,,2.79,2.286,1.22
PFL2512,PFL2512-472,0,20.0,0.77,0.85,,185.0,0.5573,0.8,0.9,,0.57,,,2.79,2.286,1.22
PFL2512,PFL2512-681,0,20.0,0.064,0.08,,550.0,2.1751,2.7,2.8,,2.2,,,2.79,2.286,1.22
PFL3215,PFL3215-102,0,20.0,0.03,0.038,,375.0,1.5752,2.0,2.2,,1.9,,,3.2,2.286,1.5
PFL3215,PFL3215-103,0,20.0,1.29,1.34,,125.0,0.3776,0.48,0.54,,0.39,,,3.2,2.286,1.5
PFL3215,PFL3215-153,0,20.0,1.8,2.1,,105.0,0.35,0.42,0.4467,,0.32,,,3.2,2.286,1.5
PFL3215,PFL3215-222,0,20.0,0.114,0.13,,250.0,1.0,1.3,1.4663,,1.4,,,3.2,2.286,1.5
PFL3215,PFL3215-332,0,20.0,0.175,0.195,,190.0,0.9,1.1541,1.2594,,1.1,,,3.2,2.286,1.5
PFL3215,PFL3215-333,0,20.0,1.7,1.92,,13.5,0.2777,0.32,0.34,,0.36,,,3.2,2.286,1.5
PFL3215,PFL3215-472,0,20.0,0.332,0.372,,170.0,0.72,0.82,0.8797,,0.72,,,3.2,2.286,1.5
PFL3215,PFL3215-681,0,20.0,0.028,0.033,,450.0,1.5938,2.1,2.3536,,2.1,,,3.2,2.286,1.5
PFL3215,PFL3215-682,0,20.0,0.64,0.72,,155.0,0.47,0.5942,0.66,,0.5,,,3.2,2.286,1.5
PFL4514,PFL4514-102,0,20.0,0.08,0.096,,300.0,2.8585,3.2,3.3,,2.0,,,4.9,3.4,1.4
PFL4514,PFL4514-103,0,20.0,0.68,0.8,,140.0,1.0,1.2,1.3,,0.67,,,4.9,3.4,1.4
PFL4514,PFL4514-153,0,20.0,1.14,1.35,,110.0,0.7683,0.9,1.0,,0.58,,,4.9,3.4,1.4
PFL4514,PFL4514-222,0,20.0,0.115,0.135,,240.0,2.0,2.4604,2.6,,1.5,,,4.9,3.4,1.4
PFL4514,PFL4514-223,0,20.0,2.33,2.75,,75.0,0.54,0.62,0.64,,0.41,,,4.9,3.4,1.4
PFL4514,PFL4514-472,0,20.0,0.22,0.26,,180.0,1.4599,1.8,1.9,,1.2,,,4.9,3.4,1.4
PFL4514,PFL4514-682,0,20.0,0.4,0.48,,170.0,1.1,1.4,1.5,,1.2,,,4.9,3.4,1.4
PFL4517,PFL4517-102,0,20.0,0.05,0.06,,300.0,3.4672,3.9637,4.0616,,2.3,,,4.9,3.4,1.7
PFL4517,PFL4517-103,0,20.0,0.62,0.7,,97.0,1.0,1.4,1.4615,,0.83,,,4.9,3.4,1.7
PFL4517,PFL4517-222,0,20.0,0.078,0.095,,235.0,3.0934,3.5729,3.6948,,2.0,,,4.9,3.4,1.7
PFL4517,PFL4517-332,0,20.0,0.15,0.18,,205.0,2.3,2.6,2.7,,1.4,,,4.9,3.4,1.7
PFL4517,PFL4517-472,0,20.0,0.21,0.25,,185.0,1.9,2.2894,2.3679,,1.1,,,4.9,3.4,1.7
PFL4517,PFL4517-562,0,20.0,0.24,0.29,,170.0,1.6,2.1,2.1827,,1.1,,,4.9,3.4,1.7
PFL4517,PFL4517-681,0,20.0,0.04,0.05,,375.0,5.1,5.4541,5.5,,2.7,,,4.9,3.4,1.7
PFL4517,PFL4517-822,0,20.0,0.39,0.46,,150.0,1.4787,1.7,1.8,,0.89,,,4.9,3.4,1.7
RFB0807,RFB0807-100,0,10.0,,0.04,,30.0,5.8,6.4,6.7,,4.2,,,8.8,8.8,7.5
RFB0807,RFB0807-1R0,0,20.0,,0.008,,180.0,17.0,18.2868,18.9,,8.5,,,8.8,8.8,7.5
RFB0807,RFB0807-2R2,0,20.0,,0.012,,80.0,11.5,12.3591,12.7,,7.5,,,8.8,8.8,7.5
RFB0807,RFB0807-2R7,0,20.0,,0.014,,40.0,10.1,10.9,11.3,,6.54,,,8.8,8.8,7.5
RFB0807,RFB0807-3R3,0,20.0,,0.017,,40.0,9.4705,10.2,10.6,,5.97,,,8.8,8.8,7.5
RFB0807,RFB0807-3R9,0,20.0,,0.02,,40.0,8.2,9.0812,9.4864,,5.26,,,8.8,8.8,7.5
RFB0807,RFB0807-4R7,0,20.0,,0.024,,40.0,7.6964,8.3728,8.7,,4.98,,,8.8,8.8,7.5
RFB0807,RFB0807-5R6,0,20.0,,0.028,,40.0,6.7946,7.5586,7.9,,4.83,,,8.8,8.8,7.5
RFB0807,RFB0807-6R8,0,20.0,,0.033,,30.0,6.4861,7.2,7.5725,,4.55,,,8.8,8.8,7.5
RFB0807,RFB0807-8R2,0,20.0,,0.035,,30.0,6.0,6.6,6.9526,,4.27,,,8.8,8.8,7.5
RFB0810,RFB0810-100,0,10.0,,0.03,,22.0,6.2,7.0697,7.5,,5.3,,,9.5,9.5,11.5
RFB0810,RFB0810-120,0,10.0,,0.035,,20.0,5.0,5.8,6.2,,5.1,,,9.5,9.5,11.5
RFB0810,RFB0810-150,0,10.0,,0.04,,17.0,4.6,5.4,5.8,,4.8,,,9.5,9.5,11.5
RFB0810,RFB0810-180,0,10.0,,0.04,,15.0,4.4,5.0,5.5,,4.5,,,9.5,9.5,11.5
RFB0810,RFB0810-220,0,10.0,,0.05,,12.0,3.9709,4.5,4.8707,,4.2,,,9.5,9.5,11.5
RFB0810,RFB0810-270,0,10.0,,0.055,,12.0,2.8906,3.2973,3.5,,3.9,,,9.5,9.5,11.5
RFB1010,RFB1010-100,0,10.0,,0.023,,23.0,7.6,8.6,9.1,,6.0,,,11.0,11.0,11.5
RFB1010,RFB1010-120,0,10.0,,0.025,,20.0,7.1538,8.1,8.6,,5.7,,,11.0,11.0,11.5
RFB1010,RFB1010-150,0,10.0,,0.028,,19.0,6.2935,7.1929,7.6954,,5.4,,,11.0,11.0,11.5
